"var","Split","freq","opt_value","iter","forest"
20,0.377057,0.3714,5.52356708050259e-31,1,"Forest_disc_NLD100"
20,0.597672,0.0881,5.52356708050259e-31,1,"Forest_disc_NLD100"
20,0.795458,0.0529,5.52356708050259e-31,1,"Forest_disc_NLD100"
20,0.94725,0.1999,5.52356708050259e-31,1,"Forest_disc_NLD100"
21,-0.75559,0.0746,1.45215117806798e-30,1,"Forest_disc_NLD100"
21,-0.62026,0.0131,1.45215117806798e-30,1,"Forest_disc_NLD100"
21,-0.14456,0.2738,1.45215117806798e-30,1,"Forest_disc_NLD100"
21,0.31381,0.2699,1.45215117806798e-30,1,"Forest_disc_NLD100"
21,0.74833,3e-04,1.45215117806798e-30,1,"Forest_disc_NLD100"
21,0.89266,0.3454,1.45215117806798e-30,1,"Forest_disc_NLD100"
21,0.95311,0.0229,1.45215117806798e-30,1,"Forest_disc_NLD100"
22,-0.64836,0.042,1.60853668955222e-30,1,"Forest_disc_NLD100"
22,-0.30431,0.006,1.60853668955222e-30,1,"Forest_disc_NLD100"
22,-0.16913,0.1905,1.60853668955222e-30,1,"Forest_disc_NLD100"
22,0.37194,0.2744,1.60853668955222e-30,1,"Forest_disc_NLD100"
22,0.52397,0.1701,1.60853668955222e-30,1,"Forest_disc_NLD100"
22,0.99812,0.3169,1.60853668955222e-30,1,"Forest_disc_NLD100"
23,-0.85043,0.4051,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,-0.00011,0.0284,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,0.0095,0.0663,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,0.1124,0.0643,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,0.14473,0.0523,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,0.22755,0.0469,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,0.2329,0.053,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,0.31156,0.0391,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,0.38844,0.0338,1.94518924383111e-32,1,"Forest_disc_NLD100"
23,0.80062,0.2107,1.94518924383111e-32,1,"Forest_disc_NLD100"
24,-0.3744,0.0591,5.70152300736397e-30,1,"Forest_disc_NLD100"
24,0.0539,0.1259,5.70152300736397e-30,1,"Forest_disc_NLD100"
24,0.2477,0.1608,5.70152300736397e-30,1,"Forest_disc_NLD100"
24,0.3196,0.1734,5.70152300736397e-30,1,"Forest_disc_NLD100"
24,0.3649,0.0751,5.70152300736397e-30,1,"Forest_disc_NLD100"
24,0.5217,0.0472,5.70152300736397e-30,1,"Forest_disc_NLD100"
24,0.8696,0.3584,5.70152300736397e-30,1,"Forest_disc_NLD100"
25,-0.9763,1e-04,1.12648244300317e-30,1,"Forest_disc_NLD100"
25,-0.961,0.0745,1.12648244300317e-30,1,"Forest_disc_NLD100"
25,-0.8915,1e-04,1.12648244300317e-30,1,"Forest_disc_NLD100"
25,-0.5102,0.283,1.12648244300317e-30,1,"Forest_disc_NLD100"
25,0.152,0.2025,1.12648244300317e-30,1,"Forest_disc_NLD100"
25,0.2224,0.3044,1.12648244300317e-30,1,"Forest_disc_NLD100"
25,0.854,0.1354,1.12648244300317e-30,1,"Forest_disc_NLD100"
26,-0.06515,0.1061,0,1,"Forest_disc_NLD100"
26,0.3041,0.1637,0,1,"Forest_disc_NLD100"
26,0.33175,0.0061,0,1,"Forest_disc_NLD100"
26,0.89535,0.2204,0,1,"Forest_disc_NLD100"
26,0.98897,7e-04,0,1,"Forest_disc_NLD100"
26,0.99635,0.5029,0,1,"Forest_disc_NLD100"
26,0.99935,1e-04,0,1,"Forest_disc_NLD100"
27,-0.96369,0.0417,1.55037360523172e-32,1,"Forest_disc_NLD100"
27,-0.78992,0.2034,1.55037360523172e-32,1,"Forest_disc_NLD100"
27,-0.00011,0.5402,1.55037360523172e-32,1,"Forest_disc_NLD100"
27,0.72903,0.2147,1.55037360523172e-32,1,"Forest_disc_NLD100"
28,-0.86138,0.0487,3.85185988877447e-33,1,"Forest_disc_NLD100"
28,-0.15444,0.0143,3.85185988877447e-33,1,"Forest_disc_NLD100"
28,-0.06467,0.0421,3.85185988877447e-33,1,"Forest_disc_NLD100"
28,0.08012,0.1038,3.85185988877447e-33,1,"Forest_disc_NLD100"
28,0.13682,0.3869,3.85185988877447e-33,1,"Forest_disc_NLD100"
28,0.79564,0.4042,3.85185988877447e-33,1,"Forest_disc_NLD100"
29,-0.7127,0.2386,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,-0.3379,0.0435,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,-0.0088,0.0444,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,-0.002,0.0374,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,0.118,0.0485,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,0.1244,0.424,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,0.1524,0.0459,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,0.6776,0.0557,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,0.776,0.0388,1.39870662211123e-31,1,"Forest_disc_NLD100"
29,0.7939,0.0231,1.39870662211123e-31,1,"Forest_disc_NLD100"
30,-0.80774,0.17,2.31881965304223e-31,1,"Forest_disc_NLD100"
30,0.00215,0.4403,2.31881965304223e-31,1,"Forest_disc_NLD100"
30,0.73754,0.2024,2.31881965304223e-31,1,"Forest_disc_NLD100"
30,0.84278,0.084,2.31881965304223e-31,1,"Forest_disc_NLD100"
30,0.89432,0.0137,2.31881965304223e-31,1,"Forest_disc_NLD100"
30,0.97151,0.0413,2.31881965304223e-31,1,"Forest_disc_NLD100"
30,0.97346,0.0058,2.31881965304223e-31,1,"Forest_disc_NLD100"
30,0.98713,0.0425,2.31881965304223e-31,1,"Forest_disc_NLD100"
31,-0.9611,0.2024,3.27138460353616e-30,1,"Forest_disc_NLD100"
31,-0.8042,0.1297,3.27138460353616e-30,1,"Forest_disc_NLD100"
31,-0.5254,0.064,3.27138460353616e-30,1,"Forest_disc_NLD100"
31,-0.293,0.0221,3.27138460353616e-30,1,"Forest_disc_NLD100"
31,-0.0429,0.1179,3.27138460353616e-30,1,"Forest_disc_NLD100"
31,0.0403,0.1534,3.27138460353616e-30,1,"Forest_disc_NLD100"
31,0.7746,0.1719,3.27138460353616e-30,1,"Forest_disc_NLD100"
31,0.8628,0.1091,3.27138460353616e-30,1,"Forest_disc_NLD100"
31,0.9361,0.0296,3.27138460353616e-30,1,"Forest_disc_NLD100"
32,-0.337495,0.18,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,-0.171619,0.1196,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,0.333822,0.0977,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,0.356662,0.2055,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,0.411923,0.0133,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,0.530955,0.0792,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,0.71079,0.0957,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,0.888659,0.011,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,0.982365,0.1947,4.7531951027477e-31,1,"Forest_disc_NLD100"
32,0.98608,0.0033,4.7531951027477e-31,1,"Forest_disc_NLD100"
33,-0.95365,0.1202,5.37873714868467e-30,1,"Forest_disc_NLD100"
33,-0.47053,0.0373,5.37873714868467e-30,1,"Forest_disc_NLD100"
33,-0.24029,0.0802,5.37873714868467e-30,1,"Forest_disc_NLD100"
33,-0.15268,0.1971,5.37873714868467e-30,1,"Forest_disc_NLD100"
33,0.15499,0.085,5.37873714868467e-30,1,"Forest_disc_NLD100"
33,0.5881,0.1576,5.37873714868467e-30,1,"Forest_disc_NLD100"
33,0.92876,0.0699,5.37873714868467e-30,1,"Forest_disc_NLD100"
33,0.94815,0.2528,5.37873714868467e-30,1,"Forest_disc_NLD100"
2,-0.392,0.026,4.14460124032133e-31,1,"Forest_disc_NLD200"
2,0.1241,0.0051,4.14460124032133e-31,1,"Forest_disc_NLD200"
2,0.2054,0.4251,4.14460124032133e-31,1,"Forest_disc_NLD200"
2,0.2254,0.1847,4.14460124032133e-31,1,"Forest_disc_NLD200"
2,0.6585,0.004,4.14460124032133e-31,1,"Forest_disc_NLD200"
2,0.7907,0.3551,4.14460124032133e-31,1,"Forest_disc_NLD200"
3,-0.7099,0.2409,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,-0.1525,0.0302,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,-0.1503,0.1122,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,-0.049,0.118,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,0.0024,0.0723,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,0.144,0.1359,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,0.2657,0.0546,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,0.4996,0.0048,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,0.685,0.1139,6.91920425176496e-32,1,"Forest_disc_NLD200"
3,0.8301,0.1171,6.91920425176496e-32,1,"Forest_disc_NLD200"
4,-0.0288,0.3328,2.09926363938209e-32,1,"Forest_disc_NLD200"
4,0.2944,0.5943,2.09926363938209e-32,1,"Forest_disc_NLD200"
4,0.9827,0.0728,2.09926363938209e-32,1,"Forest_disc_NLD200"
5,-0.89221,0.0332,4.69926906430486e-32,1,"Forest_disc_NLD200"
5,-0.87717,0.0238,4.69926906430486e-32,1,"Forest_disc_NLD200"
5,-0.8522,1e-04,4.69926906430486e-32,1,"Forest_disc_NLD200"
5,-0.81602,0.0687,4.69926906430486e-32,1,"Forest_disc_NLD200"
5,-0.61171,0.1673,4.69926906430486e-32,1,"Forest_disc_NLD200"
5,-0.04512,0.5697,4.69926906430486e-32,1,"Forest_disc_NLD200"
5,0.71762,0.1372,4.69926906430486e-32,1,"Forest_disc_NLD200"
6,-0.12392,0.2035,1.15555796663234e-32,1,"Forest_disc_NLD200"
6,0.09561,0.319,1.15555796663234e-32,1,"Forest_disc_NLD200"
6,0.19538,3e-04,1.15555796663234e-32,1,"Forest_disc_NLD200"
6,0.20096,0.0339,1.15555796663234e-32,1,"Forest_disc_NLD200"
6,0.34055,0.1722,1.15555796663234e-32,1,"Forest_disc_NLD200"
6,0.49327,0.0372,1.15555796663234e-32,1,"Forest_disc_NLD200"
6,0.82938,0.2339,1.15555796663234e-32,1,"Forest_disc_NLD200"
7,-0.93498,0.1279,6.72534736580023e-31,1,"Forest_disc_NLD200"
7,-0.924058,0.1422,6.72534736580023e-31,1,"Forest_disc_NLD200"
7,-0.89135,0.0772,6.72534736580023e-31,1,"Forest_disc_NLD200"
7,-0.456962,0.1456,6.72534736580023e-31,1,"Forest_disc_NLD200"
7,0.054004,0.3543,6.72534736580023e-31,1,"Forest_disc_NLD200"
7,0.403812,0.1145,6.72534736580023e-31,1,"Forest_disc_NLD200"
7,0.978453,0.0382,6.72534736580023e-31,1,"Forest_disc_NLD200"
8,-0.6032,0.0428,1.70837689786925e-29,1,"Forest_disc_NLD200"
8,-0.3181,0.0294,1.70837689786925e-29,1,"Forest_disc_NLD200"
8,0.0053,0.066,1.70837689786925e-29,1,"Forest_disc_NLD200"
8,0.1753,0.088,1.70837689786925e-29,1,"Forest_disc_NLD200"
8,0.2291,0.1095,1.70837689786925e-29,1,"Forest_disc_NLD200"
8,0.4159,0.1105,1.70837689786925e-29,1,"Forest_disc_NLD200"
8,0.6228,0.1515,1.70837689786925e-29,1,"Forest_disc_NLD200"
8,0.8247,0.3562,1.70837689786925e-29,1,"Forest_disc_NLD200"
8,0.8448,0.0461,1.70837689786925e-29,1,"Forest_disc_NLD200"
9,-0.74969,0.003,4.14460124032133e-31,1,"Forest_disc_NLD200"
9,-0.74664,0.1647,4.14460124032133e-31,1,"Forest_disc_NLD200"
9,-0.62226,0.2588,4.14460124032133e-31,1,"Forest_disc_NLD200"
9,0.05982,0.1432,4.14460124032133e-31,1,"Forest_disc_NLD200"
9,0.14063,0.3534,4.14460124032133e-31,1,"Forest_disc_NLD200"
9,0.89031,0.0028,4.14460124032133e-31,1,"Forest_disc_NLD200"
9,0.9685,0.0741,4.14460124032133e-31,1,"Forest_disc_NLD200"
10,-0.80256,0.137,8.35083223886305e-31,1,"Forest_disc_NLD200"
10,0.07367,0.3697,8.35083223886305e-31,1,"Forest_disc_NLD200"
10,0.81012,0.4933,8.35083223886305e-31,1,"Forest_disc_NLD200"
11,-0.62663,0.1537,1.96685595570546e-31,1,"Forest_disc_NLD200"
11,-0.62102,1e-04,1.96685595570546e-31,1,"Forest_disc_NLD200"
11,-0.13413,0.1968,1.96685595570546e-31,1,"Forest_disc_NLD200"
11,-0.11842,0.0165,1.96685595570546e-31,1,"Forest_disc_NLD200"
11,-0.05885,0.0918,1.96685595570546e-31,1,"Forest_disc_NLD200"
11,0.09148,0.1915,1.96685595570546e-31,1,"Forest_disc_NLD200"
11,0.33281,0.2301,1.96685595570546e-31,1,"Forest_disc_NLD200"
11,0.85524,0.1195,1.96685595570546e-31,1,"Forest_disc_NLD200"
12,-0.926,0.0567,2.31881965304223e-31,1,"Forest_disc_NLD200"
12,-0.8032,2e-04,2.31881965304223e-31,1,"Forest_disc_NLD200"
12,-0.4691,0.0515,2.31881965304223e-31,1,"Forest_disc_NLD200"
12,-0.1242,0.0063,2.31881965304223e-31,1,"Forest_disc_NLD200"
12,0.0447,0.4043,2.31881965304223e-31,1,"Forest_disc_NLD200"
12,0.7649,0.4809,2.31881965304223e-31,1,"Forest_disc_NLD200"
13,-0.75926,0.1003,1.27881748307312e-31,1,"Forest_disc_NLD200"
13,-0.7257,0.1448,1.27881748307312e-31,1,"Forest_disc_NLD200"
13,-0.71521,0.0493,1.27881748307312e-31,1,"Forest_disc_NLD200"
13,-0.54029,3e-04,1.27881748307312e-31,1,"Forest_disc_NLD200"
13,-0.4179,0.0083,1.27881748307312e-31,1,"Forest_disc_NLD200"
13,-0.16089,0.3595,1.27881748307312e-31,1,"Forest_disc_NLD200"
13,-0.12969,0.0179,1.27881748307312e-31,1,"Forest_disc_NLD200"
13,0.19769,0.1148,1.27881748307312e-31,1,"Forest_disc_NLD200"
13,0.73405,0.2047,1.27881748307312e-31,1,"Forest_disc_NLD200"
14,-0.9834,0.035,5.51586336072504e-31,1,"Forest_disc_NLD200"
14,-0.7417,0.002,5.51586336072504e-31,1,"Forest_disc_NLD200"
14,-0.3451,0.15,5.51586336072504e-31,1,"Forest_disc_NLD200"
14,0.2195,0.1673,5.51586336072504e-31,1,"Forest_disc_NLD200"
14,0.5777,0.4883,5.51586336072504e-31,1,"Forest_disc_NLD200"
14,0.8253,5e-04,5.51586336072504e-31,1,"Forest_disc_NLD200"
14,0.9941,0.157,5.51586336072504e-31,1,"Forest_disc_NLD200"
15,-0.90204,0.1836,6.93739225267726e-30,1,"Forest_disc_NLD200"
15,-0.30268,0.0665,6.93739225267726e-30,1,"Forest_disc_NLD200"
15,-0.24946,0.0856,6.93739225267726e-30,1,"Forest_disc_NLD200"
15,-0.07365,0.228,6.93739225267726e-30,1,"Forest_disc_NLD200"
15,0.00235,0.0715,6.93739225267726e-30,1,"Forest_disc_NLD200"
15,0.43264,0.0207,6.93739225267726e-30,1,"Forest_disc_NLD200"
15,0.51439,0.0708,6.93739225267726e-30,1,"Forest_disc_NLD200"
15,0.56566,0.0059,6.93739225267726e-30,1,"Forest_disc_NLD200"
15,0.85461,0.2673,6.93739225267726e-30,1,"Forest_disc_NLD200"
16,-0.87281,0.096,1.6362700807514e-30,1,"Forest_disc_NLD200"
16,-0.55554,0.0015,1.6362700807514e-30,1,"Forest_disc_NLD200"
16,-0.06242,0.0031,1.6362700807514e-30,1,"Forest_disc_NLD200"
16,0.04918,0.0089,1.6362700807514e-30,1,"Forest_disc_NLD200"
16,0.09036,0.435,1.6362700807514e-30,1,"Forest_disc_NLD200"
16,0.45854,0.2068,1.6362700807514e-30,1,"Forest_disc_NLD200"
16,0.85226,0.2488,1.6362700807514e-30,1,"Forest_disc_NLD200"
17,-0.85713,0.1902,1.14207645702163e-31,1,"Forest_disc_NLD200"
17,-0.82763,0.0203,1.14207645702163e-31,1,"Forest_disc_NLD200"
17,-0.79281,0.0347,1.14207645702163e-31,1,"Forest_disc_NLD200"
17,-0.53555,0.2191,1.14207645702163e-31,1,"Forest_disc_NLD200"
17,-0.23786,0.0262,1.14207645702163e-31,1,"Forest_disc_NLD200"
17,-0.1037,0.074,1.14207645702163e-31,1,"Forest_disc_NLD200"
17,-0.00511,0.0172,1.14207645702163e-31,1,"Forest_disc_NLD200"
17,0.00537,0.297,1.14207645702163e-31,1,"Forest_disc_NLD200"
17,0.83445,0.1213,1.14207645702163e-31,1,"Forest_disc_NLD200"
18,-0.4072,0.1383,1.46247416256989e-29,1,"Forest_disc_NLD200"
18,-0.2871,0.029,1.46247416256989e-29,1,"Forest_disc_NLD200"
18,0.1695,0.1324,1.46247416256989e-29,1,"Forest_disc_NLD200"
18,0.4465,0.3799,1.46247416256989e-29,1,"Forest_disc_NLD200"
18,0.9707,0.3204,1.46247416256989e-29,1,"Forest_disc_NLD200"
19,-0.80848,0.0967,7.80001627476831e-32,1,"Forest_disc_NLD200"
19,-0.80523,0.1239,7.80001627476831e-32,1,"Forest_disc_NLD200"
19,-0.78054,0.1576,7.80001627476831e-32,1,"Forest_disc_NLD200"
19,0.02394,0.1561,7.80001627476831e-32,1,"Forest_disc_NLD200"
19,0.09739,0.21,7.80001627476831e-32,1,"Forest_disc_NLD200"
19,0.19986,0.1387,7.80001627476831e-32,1,"Forest_disc_NLD200"
19,0.97478,0.117,7.80001627476831e-32,1,"Forest_disc_NLD200"
20,-0.880107,0.0422,2.04918946082802e-31,1,"Forest_disc_NLD200"
20,0.016077,0.2726,2.04918946082802e-31,1,"Forest_disc_NLD200"
20,0.217353,0.2871,2.04918946082802e-31,1,"Forest_disc_NLD200"
20,0.769712,0.398,2.04918946082802e-31,1,"Forest_disc_NLD200"
21,-0.6478,0.1598,8.7206107881854e-31,1,"Forest_disc_NLD200"
21,-0.575,0.0027,8.7206107881854e-31,1,"Forest_disc_NLD200"
21,-0.1481,0.1198,8.7206107881854e-31,1,"Forest_disc_NLD200"
21,-0.0242,0.1258,8.7206107881854e-31,1,"Forest_disc_NLD200"
21,0.1244,0.2953,8.7206107881854e-31,1,"Forest_disc_NLD200"
21,0.5532,0.0062,8.7206107881854e-31,1,"Forest_disc_NLD200"
21,0.7423,0.1486,8.7206107881854e-31,1,"Forest_disc_NLD200"
21,0.9596,0.1418,8.7206107881854e-31,1,"Forest_disc_NLD200"
22,-0.700935,0.0399,1.66400347195057e-31,1,"Forest_disc_NLD200"
22,-0.032992,0.1005,1.66400347195057e-31,1,"Forest_disc_NLD200"
22,-0.007968,0.0298,1.66400347195057e-31,1,"Forest_disc_NLD200"
22,0.168861,0.3423,1.66400347195057e-31,1,"Forest_disc_NLD200"
22,0.906349,0.4875,1.66400347195057e-31,1,"Forest_disc_NLD200"
23,-0.98722,0.0934,1.85043349056726e-30,1,"Forest_disc_NLD200"
23,-0.98556,0.1098,1.85043349056726e-30,1,"Forest_disc_NLD200"
23,-0.98275,0.0247,1.85043349056726e-30,1,"Forest_disc_NLD200"
23,-0.94442,0.0677,1.85043349056726e-30,1,"Forest_disc_NLD200"
23,-0.93725,0.0027,1.85043349056726e-30,1,"Forest_disc_NLD200"
23,-0.29656,0.4306,1.85043349056726e-30,1,"Forest_disc_NLD200"
23,0.65051,0.2712,1.85043349056726e-30,1,"Forest_disc_NLD200"
24,-0.549489,0.0844,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,-0.178888,1e-04,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,0.094457,0.1072,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,0.102563,0.0146,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,0.187124,0.1012,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,0.212642,0.1199,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,0.250597,0.1466,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,0.292794,0.0141,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,0.463483,0.055,3.51289621856232e-31,1,"Forest_disc_NLD200"
24,0.838245,0.3571,3.51289621856232e-31,1,"Forest_disc_NLD200"
25,-0.68345,0.2344,2.39215244494031e-30,1,"Forest_disc_NLD200"
25,-0.27818,0.0215,2.39215244494031e-30,1,"Forest_disc_NLD200"
25,-0.02881,0.5571,2.39215244494031e-30,1,"Forest_disc_NLD200"
25,0.37038,0.0642,2.39215244494031e-30,1,"Forest_disc_NLD200"
25,0.70606,0.0555,2.39215244494031e-30,1,"Forest_disc_NLD200"
25,0.71078,0.0112,2.39215244494031e-30,1,"Forest_disc_NLD200"
25,0.79744,4e-04,2.39215244494031e-30,1,"Forest_disc_NLD200"
25,0.84209,0.0076,2.39215244494031e-30,1,"Forest_disc_NLD200"
25,0.84821,0.048,2.39215244494031e-30,1,"Forest_disc_NLD200"
26,-0.85023,0.019,9.73750179882186e-31,1,"Forest_disc_NLD200"
26,0.12098,0.0316,9.73750179882186e-31,1,"Forest_disc_NLD200"
26,0.25295,0.2261,9.73750179882186e-31,1,"Forest_disc_NLD200"
26,0.83699,0.0041,9.73750179882186e-31,1,"Forest_disc_NLD200"
26,0.93783,1e-04,9.73750179882186e-31,1,"Forest_disc_NLD200"
26,0.94415,0.592,9.73750179882186e-31,1,"Forest_disc_NLD200"
26,0.99772,0.1271,9.73750179882186e-31,1,"Forest_disc_NLD200"
27,-0.9664,0.0799,1.0862244886344e-31,1,"Forest_disc_NLD200"
27,-0.8766,0.2725,1.0862244886344e-31,1,"Forest_disc_NLD200"
27,-0.7467,0.0761,1.0862244886344e-31,1,"Forest_disc_NLD200"
27,-0.625,0.0018,1.0862244886344e-31,1,"Forest_disc_NLD200"
27,0.0239,0.0995,1.0862244886344e-31,1,"Forest_disc_NLD200"
27,0.1558,0.4211,1.0862244886344e-31,1,"Forest_disc_NLD200"
27,0.9131,0.0491,1.0862244886344e-31,1,"Forest_disc_NLD200"
28,-0.82991,0.1278,5.93186422871269e-32,1,"Forest_disc_NLD200"
28,-0.06152,0.0664,5.93186422871269e-32,1,"Forest_disc_NLD200"
28,0.00264,0.1388,5.93186422871269e-32,1,"Forest_disc_NLD200"
28,0.02061,0.1585,5.93186422871269e-32,1,"Forest_disc_NLD200"
28,0.58888,0.3692,5.93186422871269e-32,1,"Forest_disc_NLD200"
28,0.95575,0.0303,5.93186422871269e-32,1,"Forest_disc_NLD200"
28,0.98691,0.0112,5.93186422871269e-32,1,"Forest_disc_NLD200"
28,0.9958,0.0978,5.93186422871269e-32,1,"Forest_disc_NLD200"
29,-0.73813,0.1668,8.61239759943515e-31,1,"Forest_disc_NLD200"
29,-0.30741,0.0586,8.61239759943515e-31,1,"Forest_disc_NLD200"
29,-0.11566,0.3954,8.61239759943515e-31,1,"Forest_disc_NLD200"
29,0.11804,0.0527,8.61239759943515e-31,1,"Forest_disc_NLD200"
29,0.30805,0.0128,8.61239759943515e-31,1,"Forest_disc_NLD200"
29,0.36541,0.2697,8.61239759943515e-31,1,"Forest_disc_NLD200"
29,0.88379,3e-04,8.61239759943515e-31,1,"Forest_disc_NLD200"
29,0.92687,0.0436,8.61239759943515e-31,1,"Forest_disc_NLD200"
30,-0.94396,0.0699,4.91497321807623e-31,1,"Forest_disc_NLD200"
30,-0.81002,1e-04,4.91497321807623e-31,1,"Forest_disc_NLD200"
30,-0.35365,0.1432,4.91497321807623e-31,1,"Forest_disc_NLD200"
30,0.06201,0.2311,4.91497321807623e-31,1,"Forest_disc_NLD200"
30,0.2536,0.2706,4.91497321807623e-31,1,"Forest_disc_NLD200"
30,0.88098,0.2851,4.91497321807623e-31,1,"Forest_disc_NLD200"
31,-0.96618,0.1219,3.86360806143523e-30,1,"Forest_disc_NLD200"
31,-0.95355,0.1344,3.86360806143523e-30,1,"Forest_disc_NLD200"
31,-0.6903,0.0983,3.86360806143523e-30,1,"Forest_disc_NLD200"
31,-0.25111,0.0995,3.86360806143523e-30,1,"Forest_disc_NLD200"
31,-0.05673,0.069,3.86360806143523e-30,1,"Forest_disc_NLD200"
31,0.12315,0.1215,3.86360806143523e-30,1,"Forest_disc_NLD200"
31,0.15041,0.0614,3.86360806143523e-30,1,"Forest_disc_NLD200"
31,0.82004,0.2941,3.86360806143523e-30,1,"Forest_disc_NLD200"
32,-0.659766,0.07,3.08148791101958e-32,1,"Forest_disc_NLD200"
32,-0.54561,1e-04,3.08148791101958e-32,1,"Forest_disc_NLD200"
32,-0.391982,0.127,3.08148791101958e-32,1,"Forest_disc_NLD200"
32,-0.004168,0.1408,3.08148791101958e-32,1,"Forest_disc_NLD200"
32,0.074425,0.0717,3.08148791101958e-32,1,"Forest_disc_NLD200"
32,0.230144,0.2512,3.08148791101958e-32,1,"Forest_disc_NLD200"
32,0.473199,0.0961,3.08148791101958e-32,1,"Forest_disc_NLD200"
32,0.992104,0.2431,3.08148791101958e-32,1,"Forest_disc_NLD200"
33,-0.96816,0.1734,2.53625714376355e-30,1,"Forest_disc_NLD200"
33,-0.25433,0.136,2.53625714376355e-30,1,"Forest_disc_NLD200"
33,-0.18395,0.0681,2.53625714376355e-30,1,"Forest_disc_NLD200"
33,-0.03353,0.0688,2.53625714376355e-30,1,"Forest_disc_NLD200"
33,-0.01234,0.0899,2.53625714376355e-30,1,"Forest_disc_NLD200"
33,0.03972,0.0538,2.53625714376355e-30,1,"Forest_disc_NLD200"
33,0.85893,0.4101,2.53625714376355e-30,1,"Forest_disc_NLD200"
2,-0.107,0.0528,1.33824558571944e-06,1,"Forest_disc_DIR50"
2,-0.031,0.0355,1.33824558571944e-06,1,"Forest_disc_DIR50"
2,0.008,0.1696,1.33824558571944e-06,1,"Forest_disc_DIR50"
2,0.41,0.3333,1.33824558571944e-06,1,"Forest_disc_DIR50"
2,0.418,0.168,1.33824558571944e-06,1,"Forest_disc_DIR50"
2,0.48,0.0186,1.33824558571944e-06,1,"Forest_disc_DIR50"
2,0.852,0.1667,1.33824558571944e-06,1,"Forest_disc_DIR50"
2,0.899,0.0556,1.33824558571944e-06,1,"Forest_disc_DIR50"
3,-0.6287,0.1678,5.91019311995477e-05,1,"Forest_disc_DIR50"
3,-0.2359,0.1673,5.91019311995477e-05,1,"Forest_disc_DIR50"
3,-0.1543,0.1683,5.91019311995477e-05,1,"Forest_disc_DIR50"
3,0.2385,0.2039,5.91019311995477e-05,1,"Forest_disc_DIR50"
3,0.5795,0.1248,5.91019311995477e-05,1,"Forest_disc_DIR50"
3,0.8389,0.1674,5.91019311995477e-05,1,"Forest_disc_DIR50"
4,-0.0627,0.2844,2.10818763094563e-07,1,"Forest_disc_DIR50"
4,0.2653,0.5626,2.10818763094563e-07,1,"Forest_disc_DIR50"
4,0.8932,0.1529,2.10818763094563e-07,1,"Forest_disc_DIR50"
5,-0.8581,0.0556,2.71515097592355e-05,1,"Forest_disc_DIR50"
5,-0.8556,0.0928,2.71515097592355e-05,1,"Forest_disc_DIR50"
5,-0.2794,0.0554,2.71515097592355e-05,1,"Forest_disc_DIR50"
5,-0.2646,0.0527,2.71515097592355e-05,1,"Forest_disc_DIR50"
5,-0.2498,0.0554,2.71515097592355e-05,1,"Forest_disc_DIR50"
5,-0.2449,0.2406,2.71515097592355e-05,1,"Forest_disc_DIR50"
5,-0.203,0.1125,2.71515097592355e-05,1,"Forest_disc_DIR50"
5,-0.1981,0.1665,2.71515097592355e-05,1,"Forest_disc_DIR50"
5,0.5037,0.1687,2.71515097592355e-05,1,"Forest_disc_DIR50"
