"name","disc_method","data","mean_acc","mean_F1","mean_Kappa","diff_acc","relative_diff_acc","diff_F1","relative_diff_F1","diff_Kappa","relative_diff_Kappa"
"VEHICLE","CAIM","TEST",0.70997375328084,0.704648560511502,0.613504414283902,-0.00603674540682408,-0.00843108504398818,-0.00472369971486986,-0.00665898566905118,-0.00856617609890631,-0.0120757133866113
"VERTEBRAL","CAIM","TEST",0.827598566308244,0.783229550695054,0.723147646500628,-0.0161290322580645,-0.0191163976210705,-0.0206925574815264,-0.0257395054459447,-0.0261519080605229,-0.0325304003889624
"WAVE","CAIM","TEST",0.809822222222223,0.808343859146846,0.714755334396221,-0.0180222222222219,-0.0217700587872114,-0.0176623095733039,-0.0213827816814863,-0.0270001742840663,-0.0326876182122242
"WDBC","CAIM","TEST",0.949512670565301,0.946127576549536,0.892324886720907,-0.00692007797270955,-0.0072353001120962,-0.00729299413978135,-0.0076492938835047,-0.0145570818983469,-0.015268269162498
"WILT","CAIM","TEST",0.928819205145876,0.72202695257502,0.461683602074489,-0.0376521938892722,-0.038958415041419,-0.130119931568813,-0.152696599600369,-0.244092417198525,-0.286444064679963
"WINE","CAIM","TEST",0.944654088050315,0.945221019394859,0.916185667822582,-0.012893081761006,-0.0134646962233166,-0.0126815184788469,-0.0132388400462917,-0.0190145947930771,-0.0198502394985658
"WIRELESS","CAIM","TEST",0.967916666666667,0.967976059830522,0.957222222222223,-0.0116666666666665,-0.0119098256061249,-0.0116038269552868,-0.0118457178549891,-0.0155555555555554,-0.0158798233461042
"WISCONSIN","CAIM","TEST",0.964308943089431,0.96100209455781,0.922032199733572,0.00130081300812979,0.0013507809202192,0.00135987983015018,0.00141706962165697,0.00269889961709335,0.00281240193029574
"YEAST","CAIM","TEST",0.537041198501873,0.452243137059813,0.423876016911737,-0.021947565543071,-0.039262981574539,-0.033067280658631,-0.0681363503674367,-0.0289202289318825,-0.059591197460469
"APPENDICITIS","Chi2","TEST",0.847395833333333,0.740445781296435,0.487686821748518,-0.021875,-0.0251647693229478,-0.0339893393733373,-0.0438892019049207,-0.0665383852054929,-0.0859186049671237
"AUSTRA","Chi2","TEST",0.857004830917874,0.854846084284737,0.710318129017653,0.0112721417069239,0.0133282559025129,0.0170164730275306,0.020310183358161,0.0275580009967205,0.032892130603224
"AUTOS","Chi2","TEST",0.725,0.65165028429832,0.632787474489785,0.0658602150537637,0.099918433931485,0.0754766732865884,0.130996407756432,0.093889320255353,0.162953176717844
"BALANCE","Chi2","TEST",0.782352941176471,0.554411002652073,0.598298216136655,-0.069607843137255,-0.0817031070195628,-0.0698513699777759,-0.111894249982601,-0.131331972866218,-0.210379447207353
"BANANA","Chi2","TEST",0.845366876310273,0.841624607004153,0.684383087262668,-0.00324947589098545,-0.00382914597692646,0.00267298737077781,0.00318610430950228,-0.00217232968175096,-0.0025893384444508
"BANDS","Chi2","TEST",0.731654466659383,0.719869420696568,0.443011376136434,-0.002810553916749,-0.00382666817072424,-0.00178189607378809,-0.00246919257594195,-0.0136213937331253,-0.0188753119637969
"BANKNOTE","Chi2","TEST",0.963389967637541,0.96285623797921,0.925747735254339,-0.0012944983818769,-0.00134188786849486,-0.00116786657614365,-0.00121144955880778,-0.00236209231425988,-0.00245024196293242
"BRCANCER","Chi2","TEST",0.609047619047619,0.596904278336681,0.205651834869218,-0.112380952380952,-0.155775577557756,-0.119660101344073,-0.166991417292309,-0.236949415244869,-0.3306742868665
"BUPA","Chi2","TEST",0.65,0.633584881155364,0.272019303242227,-0.0404530744336571,-0.0585891727208813,-0.0431748769227108,-0.0637964601283664,-0.0950611430104368,-0.140465123517982
"CLEVELAND","Chi2","TEST",0.591485507246377,0.388784723935415,0.339391700946585,-0.0157608695652171,-0.0259546539379469,0.00159489132012436,0.00411914566390237,-0.0244610673525092,-0.063175903115239
"CMC","Chi2","TEST",0.549396681749623,0.527849179688669,0.314921458951077,-0.0108220211161384,-0.0193174934374363,-0.0151945977339949,-0.0279804287715253,-0.0197636540637322,-0.0363942188188443
"CRX","Chi2","TEST",0.856924315619968,0.855007276067744,0.710583784850085,0.0119967793880837,0.0141985896702878,0.0198047416432735,0.0237125018507286,0.030097563310414,0.0360362451859104
"CRYOTHERAPY","Chi2","TEST",0.853703703703704,0.850177657567058,0.705866322954861,0.0382716049382719,0.0469341408024227,0.0396786417884787,0.0489558173619282,0.0774663270154392,0.095578557786432
"DERMA","Chi2","TEST",0.935585585585586,0.918577545265639,0.91892189802981,0.00675675675675713,0.00727449078564541,0.0011453490174822,0.00124842906338595,0.00950521867610465,0.0103606770233008
"ECOLI","Chi2","TEST",0.794444444444444,0.558541843376004,0.718805511927845,0.00539215686274497,0.00683371298405451,0.024384225512917,0.045649869434544,0.00487099953453562,0.00911903036040597
"GERMAN","Chi2","TEST",0.764611111111111,0.688772854620869,0.387195616675588,-0.0108333333333335,-0.0139704828772032,-0.0133890221313859,-0.0190682840733462,-0.025856096815822,-0.0368235554676017
"HABERMAN","Chi2","TEST",0.703113553113553,0.565872192151839,0.149465961607829,-0.0283882783882783,-0.0388082123184776,-0.0335964320076654,-0.0560436871150176,-0.0678375624546211,-0.113162824075628
"HAYES","Chi2","TEST",0.825886524822696,0.83292263805218,0.722657280651912,0.0602836879432628,0.0787401574803154,0.0534854681271071,0.0686206280517115,0.0960774518472458,0.123265165627759
"HEART","Chi2","TEST",0.790123456790123,0.786457204954443,0.57611892416573,-0.0329218106995888,-0.0400000000000004,-0.0308236739030829,-0.0377149089137767,-0.0626931846195814,-0.0767094719103425
"HEPATISIS","Chi2","TEST",0.824468085106384,0.718260739488208,0.442804976761775,-0.0276595744680853,-0.0324594257178529,-0.0418119495148362,-0.0550104616568703,-0.0816101947786744,-0.107371565850786
"HORSECOLIC","Chi2","TEST",0.846396396396397,0.832905216534649,0.666640923655672,0.00120120120120115,0.00142121158287434,0.00657019426687966,0.00795100545157654,0.00732373017833832,0.00886290666736995
"HYPOTHYROID","Chi2","TEST",0.984404636459431,0.907937055633953,0.815985687042355,-0.000158061116964814,-0.000160539412425331,-0.00180714570056106,-0.00198643277737868,-0.00360390956161982,-0.00396145373208558
"IMMUNOTHERAPY","Chi2","TEST",0.800617283950617,0.652903982453678,0.329977499487173,-0.000617283950617664,-0.000770416024653787,0.0261397100898869,0.0417058074980935,0.0391485897922147,0.0624614253211482
"INDIAN","Chi2","TEST",0.707428571428571,0.618778095333556,0.244641297624811,-0.002857142857143,-0.00402252614642016,0.0149942267032057,0.0248337649980932,-0.0146459489518815,-0.024256939797191
"ION","Chi2","TEST",0.899523809523809,0.887749348580422,0.776681154625482,-0.0033333333333333,-0.00369198312236283,-0.00631374346363522,-0.00706185449306535,-0.0130680562044638,-0.0146164810076064
"IRIS","Chi2","TEST",0.937777777777778,0.937488133315037,0.906666666666666,-0.00555555555555554,-0.00588928150765604,-0.00561842166251503,-0.00595735617874987,-0.00833333333333341,-0.00883604645662946
"MAMMOGRAPHIC","Chi2","TEST",0.824247685185185,0.823184990118296,0.646822450784452,0.0026041666666663,0.00316946048739214,0.0024707710917502,0.00301051332421266,0.00483315943481588,0.00588896758794861
"MUTAGENESIS","Chi2","TEST",0.719690721649485,0.639354944862886,0.3014741143687,-0.0494845360824742,-0.0643345396059509,-0.0422609774237898,-0.0620011593655459,-0.0982559401008273,-0.144151474295377
"NEWTHYROID","Chi2","TEST",0.925384615384615,0.891697101445332,0.834435399011904,-0.0120512820512823,-0.0128555798687092,-0.0156422850727533,-0.0172397289318395,-0.025759964753247,-0.0283906608001455
"PAGEBLOCKS","Chi2","TEST",0.955136012992286,0.719680827679992,0.763013258139466,0.00753146569224539,0.00794789948370804,-0.0194843992479032,-0.0263600052303379,0.00519251168780654,0.00702483220076189
"PENBASED","Chi2","TEST",0.893308080808081,0.892634378717099,0.881433935571043,-0.00570707070707022,-0.00634813628830597,-0.00535746062941955,-0.00596604600919119,-0.00634386259697717,-0.00706449916247979
"PHONEME","Chi2","TEST",0.856066214271026,0.828523466981977,0.658147358586847,0.00177873740489443,0.00208212979010244,0.0033098336408659,0.00401088094905207,0.00673149518813021,0.00815727578430308
"PIMA","Chi2","TEST",0.755,0.725279680492929,0.452462259071612,-0.0206521739130435,-0.0266255605381166,-0.0208537368964014,-0.0279490723915934,-0.0410737496144719,-0.0550488004654531
"SAT","Chi2","TEST",0.859637305699482,0.832553600995219,0.826958770124978,0.00245250431778987,0.00286111502891406,0.00349245270773257,0.00421253934639997,0.00294644783497744,0.00355395719732331
"SEGMENTATION","Chi2","TEST",0.917532467532468,0.916513940626714,0.903787878787878,0.013660413660414,0.0151132160817395,0.0172555340623386,0.0191886269134403,0.0159371492704823,0.0177225468832372
"SPAMBASE","Chi2","TEST",0.929009661835749,0.924936406436327,0.849985692189383,0.0271135265700481,0.0300628038084012,0.0259246982573427,0.0288368861289416,0.0463969192669155,0.0516088042511659
"SPECTFHEART","Chi2","TEST",0.815226337448559,0.687162763141079,0.383491620191249,0.0135802469135801,0.0169404517453796,0.0348753079603543,0.0534661638566875,0.046152419283302,0.0707547246489891
"TAE","Chi2","TEST",0.573188405797101,0.567778858421724,0.359106198253449,-0.0195652173913047,-0.0330073349633257,-0.0172701070607152,-0.0295190797345895,-0.0303392478580106,-0.0518576215804304
"TEXTURE","Chi2","TEST",0.853575757575758,0.852105968133602,0.838933333333333,-0.0149696969696966,-0.0172353638964479,-0.0146501367512796,-0.0169022596653361,-0.0164666666666667,-0.0189980394413879
"THYROID","Chi2","TEST",0.987947530864198,0.927537474041104,0.90428935239294,0.0132330246913579,0.0135763083523981,0.0871077519584164,0.103646681774358,0.151682345808086,0.180481891373617
"TITANIC","Chi2","TEST",0.776237373737374,0.702938293747603,0.427410814067862,-0.00578282828282806,-0.00739473004391601,-0.00718608734197179,-0.0101194770005585,-0.0105242599258921,-0.0148203050143755
"VEHICLE","Chi2","TEST",0.716797900262467,0.712616401084999,0.622591231827782,0.000787401574803281,0.00109970674486822,0.00324414085862712,0.00457325587779801,0.000520641444973213,0.000733946721862324
"VERTEBRAL","Chi2","TEST",0.774551971326165,0.709944311868438,0.636003318158483,-0.0691756272401435,-0.0819881053525914,-0.0939777963081426,-0.116899131585396,-0.113296236402668,-0.140929370209312
"WAVE","Chi2","TEST",0.817244444444445,0.815082553037506,0.72584004322585,-0.0105999999999999,-0.012804337905672,-0.0109236156826439,-0.0132246175589335,-0.0159154654544376,-0.0192679740868009
"WDBC","Chi2","TEST",0.937914230019493,0.934068555399991,0.868300045965155,-0.0185185185185184,-0.0193620707225108,-0.0193520152893261,-0.020297459362907,-0.0385819226540988,-0.0404668452099835
"WILT","Chi2","TEST",0.965575465196416,0.744571788001857,0.49633224473179,-0.000895933838731655,-0.000927015367062168,-0.107575096141976,-0.126240086238253,-0.209443774541223,-0.245783653544254
"WINE","Chi2","TEST",0.939622641509434,0.939345954334329,0.908228295858934,-0.0179245283018866,-0.0187192118226599,-0.0185565835393773,-0.0193720997760044,-0.0269719667567255,-0.0281573184017199
"WIRELESS","Chi2","TEST",0.973611111111111,0.973631103355104,0.964814814814815,-0.00597222222222227,-0.00609669644123073,-0.00594878343070404,-0.00607279050024511,-0.00796296296296273,-0.00812895718907699
"WISCONSIN","Chi2","TEST",0.965609756097561,0.962486101838618,0.925004298809894,0.00260162601625991,0.00270156184043874,0.00284388711095784,0.00296348687803915,0.00567099869341492,0.00590949273216822
"YEAST","Chi2","TEST",0.535730337078652,0.438513408547964,0.421918343238168,-0.0232584269662922,-0.0416080402010052,-0.0467970091704803,-0.096426961923636,-0.0308779026054518,-0.0636250562075629
"APPENDICITIS","ChiMerge","TEST",0.848958333333333,0.74314040351011,0.492950158930343,-0.0203125,-0.0233672857998801,-0.0312947171596623,-0.0404097339136647,-0.0612750480236679,-0.0791222484469377
"AUSTRA","ChiMerge","TEST",0.856360708534621,0.854195613336968,0.709022717620473,0.0106280193236712,0.0125666412795122,0.0163660020797615,0.0195338071844983,0.0262625895995403,0.0313459792381078
"AUTOS","ChiMerge","TEST",0.723387096774194,0.648651731473871,0.632329755367532,0.0642473118279573,0.0974714518760201,0.0724781204621401,0.125792155483956,0.0934316011331003,0.162158764906014
"BALANCE","ChiMerge","TEST",0.777183600713013,0.549115809665406,0.588681631358406,-0.0747771836007131,-0.0877706873103882,-0.0751465629644423,-0.120376569627079,-0.140948557644468,-0.225784163557207
"BANANA","ChiMerge","TEST",0.842851153039832,0.839123280252476,0.679278545789644,-0.00576519916142559,-0.00679364608809508,0.000171660619101122,0.000204613251925228,-0.00727687115477504,-0.00867376733589842
"BANDS","ChiMerge","TEST",0.732391929786226,0.720898364347811,0.444886222693775,-0.00207309078990514,-0.00282258614342036,-0.00075295242254525,-0.00104337427930566,-0.0117465471757836,-0.0162773169019542
"BANKNOTE","ChiMerge","TEST",0.963754045307443,0.963223497413829,0.92648199292239,-0.000930420711974134,-0.000964481905480798,-0.000800607141524079,-0.000830484567492585,-0.00162783464620908,-0.00168858292911659
"BRCANCER","ChiMerge","TEST",0.609047619047619,0.596675026653014,0.205501693815988,-0.112380952380952,-0.155775577557756,-0.11988935302774,-0.167311349025127,-0.237099556298099,-0.330883815915791
"BUPA","ChiMerge","TEST",0.647411003236246,0.63213529014697,0.268256896872184,-0.0430420711974117,-0.0623388797750185,-0.0446244679311054,-0.0659384181734359,-0.0988235493804799,-0.146024565144252
"CLEVELAND","ChiMerge","TEST",0.595108695652174,0.389923760516693,0.34894560647723,-0.0121376811594202,-0.0199880668257754,0.00273392790140276,0.0070609496198191,-0.0149071618218646,-0.0385009123849497
"CMC","ChiMerge","TEST",0.540460030165912,0.51827476073918,0.304983781100581,-0.019758672699849,-0.0352695698997103,-0.0247690166834842,-0.0456114547542378,-0.0297013319142281,-0.0546941759561143
"CRX","ChiMerge","TEST",0.856119162640901,0.854200734481186,0.709016933777405,0.0111916264090176,0.0132456641890603,0.0189982000567158,0.0227468180155934,0.0285307122377335,0.0341602318740492
"CRYOTHERAPY","ChiMerge","TEST",0.846913580246914,0.843572522979688,0.692428167644509,0.0314814814814817,0.0386071158213477,0.0330735072011088,0.0408063508495909,0.0640281717050867,0.0789984570722521
"DERMA","ChiMerge","TEST",0.941591591591592,0.926845758198974,0.926525774768242,0.0127627627627629,0.0137407048173296,0.00941356195081722,0.0102607713020254,0.0171090954145365,0.0186488936016245
"ECOLI","ChiMerge","TEST",0.802941176470588,0.573120197524065,0.730353228850239,0.0138888888888887,0.0176019879892315,0.0389625796609782,0.0729421024020009,0.0164187164569297,0.0307375873859354
"GERMAN","ChiMerge","TEST",0.768555555555555,0.695238205722359,0.399191455103651,-0.00688888888888939,-0.00888379423986309,-0.00692367102989644,-0.00986050547477862,-0.0138602583877592,-0.0197394060353543
"HABERMAN","ChiMerge","TEST",0.726373626373626,0.561594027345965,0.156521932988083,-0.00512820512820522,-0.00701051577366062,-0.0378745968135394,-0.063180282148448,-0.0607815910743671,-0.101392447619068
"HAYES","ChiMerge","TEST",0.675886524822695,0.705062626830559,0.484889004756058,-0.089716312056738,-0.117183881426587,-0.0743745430945145,-0.0954208318056786,-0.141690824048609,-0.181786075280743
"HEART","ChiMerge","TEST",0.799382716049382,0.796375672736147,0.594689166601165,-0.0236625514403296,-0.0287500000000004,-0.0209052061213794,-0.0255789737190508,-0.0441229421841458,-0.0539874886658613
"HEPATISIS","ChiMerge","TEST",0.824822695035462,0.718955419408737,0.444008008429634,-0.0273049645390073,-0.0320432792342907,-0.0411172695943069,-0.0540964965446118,-0.0804071631108157,-0.105788780828689
"HORSECOLIC","ChiMerge","TEST",0.844894894894895,0.831161490054534,0.66318485576383,-0.000300300300300593,-0.000355302895718947,0.00482646778676465,0.00584081232999061,0.0038676622864966,0.00468050147007239
"HYPOTHYROID","ChiMerge","TEST",0.984351949420443,0.907437317709755,0.814993094045153,-0.000210748155953344,-0.000214052549900705,-0.0023068836247585,-0.00253574974303163,-0.00459650255882138,-0.00505252196395286
"IMMUNOTHERAPY","ChiMerge","TEST",0.798148148148148,0.648453840833686,0.321370718703692,-0.00308641975308677,-0.003852080123267,0.021689568469895,0.0346056235593879,0.0305418090087333,0.0487293394908221
"INDIAN","ChiMerge","TEST",0.70647619047619,0.61777722686633,0.242554178611428,-0.00380952380952382,-0.00536336819522662,0.01399335823598,0.0231761048332132,-0.0167330679652646,-0.0277136717865991
"ION","ChiMerge","TEST",0.899523809523809,0.887749348580422,0.776681154625482,-0.0033333333333333,-0.00369198312236283,-0.00631374346363522,-0.00706185449306535,-0.0130680562044638,-0.0146164810076064
"IRIS","ChiMerge","TEST",0.940370370370371,0.940100667100429,0.910555555555555,-0.00296296296296283,-0.00314095013741643,-0.00300588787712297,-0.00318721979108131,-0.00444444444444447,-0.00471255811020236
"MAMMOGRAPHIC","ChiMerge","TEST",0.824074074074074,0.823078901066097,0.646841288546853,0.00243055555555538,0.0029581631215662,0.00236468203955176,0.00288124902034294,0.00485199719721718,0.0059119204769867
"MUTAGENESIS","ChiMerge","TEST",0.719828178694158,0.639256306209056,0.301467900962128,-0.0493470790378007,-0.0641558325514899,-0.0423596160776195,-0.0621458723198719,-0.0982621535073995,-0.144160589995831
"NEWTHYROID","ChiMerge","TEST",0.924871794871795,0.891009550298243,0.833311553182447,-0.0125641025641029,-0.0134026258205693,-0.0163298362198423,-0.0179974951627616,-0.0268838105827035,-0.029629277624407
